Partner,Circuit ID,Billing Circuit ID,Deactivated Circuit ID,Client_Type,Client Name,Installation Date,Building/Hub ID,Building/Hub Name,Latitude,Longitude,Town/Location/Area,County,Region,Region Classification,Technology,Service Provider,Service Type,IP Address,VLAN,Aggregation Point,Bandwidth,Contact Person,Phone number,Email Address,Client Name.1,Phone,Email,Unnamed: 20,Aggregation Point ,Contact Person 
Bens,95008059,95008059,,General Support,RAGHIB MERCHANTD LTD,2022-11-18 00:00:00,MLN141883,RAGHIB HOUSE,"03°13' 19.6""S","40°6'46.27""E",Malindi,Kilifi,Coast,Normal,Fiber,SFC,Internet,197.248.105.148/31,743,Malindi Exchange,8Mbps,RAGHIB MERCHANTS,787960868,ragibmerchantsltd@gmail.com,,,,,,
Bens,95008760,95008760,,General Support,MALINDI SHAMBA SOLUTIONS,2022-11-22 00:00:00,,OCEANIC ,"03°12' 56.78""S","40°7'01.71""E",Malindi,Kilifi,Coast,Normal,Fiber,SFC,Internet,197.248.106.124/31,744,Malindi Exchange,5Mbps,ESTHER MUTIO MUMO ,719723797,malindishambasolutions@gmail.com,,,,,,
Bens,95084658,95084658,,General Support,DEJAVU TECHNOLOGIES,19/11/2022,MBS141160,YUSUF ALI TRUST,"04°3' 42.75""S","39°40'5.26""E",Mombasa Town,Mombasa,Coast,Normal,Fiber,SFC,Internet,172.30.169.12/30,1244,Msa.Tel House,2Mbps,MARTIN KARANJA,748404649,technicals@dejavutechkenya.com,,,,,,
Bens,95083768,,,,ZOOM BROADBANDS LTD,21/11/2022,MBS142644,PALLI HOUSE,"04°03' 54.5""S","39°40'16.1""E",Mombasa Town,Mombasa,Coast,Normal,Fiber,SFC,SIP,10.221.49.44/30,2668,Msa.Tel House,4Mbps,DANIEL,713006875,d.omardi@zoomfibre.co.ke,,,,,,
Bens,95008766,95008766,,General Support,WAITHERA NGIGI AND COMPANY ADVOCATES,22/11/2022,MBS142644,PALLI HOUSE,"04°03' 54.5""S","39°40'16.1""E",Mombasa Town,Mombasa,Coast,Normal,Fiber,SFC,Internet,197.248.106.74/31,2075,Msa.Tel House,3Mbps,LUCY  WAITHERA PETER,720320701,wngigiadvocates@gmail.com,,,,,,
Bens,95008811,95008811,,General Support,BLUEROOM,23/11/2022,MBS146070,Blue Room,"04°03' 46.57""S","39°40'22.94""E",Mombasa Town,Mombasa,Coast,Normal,Fiber,SFC,Internet,197.248.106.240/31,1250,Msa.Tel House,5Mbps,BLUEROOM NKURAMAH ROAD,700907363,,,,,,,
Bens,95008889,,,,KALASAR TRADING K LTD,24/11/2022,MBS141337,Cannon Towers,"04°03' 40.10""S","39°39'30.92""E",Mombasa Town,Mombasa,Coast,Normal,Fiber,SFC,Internet,197.248.107.32/31,1261,Msa.Tel House,5Mbps,EMMANUEL HEBA,701554206,emmanuelheba@gmail.com,,,,,,
Bens,95008711,95008711,,,MOMBASA CEMENT LIMITED,24/11/2022,,,S 3 47 21.23  ,E 39 47 29.79,Vipingo,Kilifi,Coast,Normal,Fiber,SFC,Internet,197.248.107.14/31,756,Government Chemist,42Mbps,ZAINUB,720356805,zainub@nyumba.com,,,,,,
Bens,95008054,95008054,,General Support,VOICE OF VICTORY TV,24/11/2022,,JERUSALEM CITY PLAZA,"04°03' 54.5""S","39°40'16.1""E",Mikindani,Mombasa,Coast,Normal,Fiber,SFC,WAN/IP MPLS,172.30.109.4/30,1713,Msa.Tel House,5Mbps,BENARD OTIENO,722172544,prophetbena@gmail.com,,,,,,
Bens,95008980,,95008980,,JEDDIE AUTOMOBILES LIMITED,25/11/2022,MBS241331,Ivory Building,"04°03' 49.57""S","39°42'22.94""E",Mombasa Town,Mombasa,Coast,Normal,Fiber,SFC,Internet,197.248.107.220/31,1262,Msa.Tel House,3Mbps,LEAH NDIRANGU,713574072,leahsteve19@gmail.com,,,,,,
Bens,95083758,95083758,,Platinum,KENYA WILDLIFE SERVICE MANYANI,25/11/2022,,KWS MANYANI,"03°05' 50.04""S","39°28'19.36""E",Manyani,Taita–Taveta,Coast,Difficult,Fiber,SFC,Internet,197.248.107.192/31,1129,Voi Hill,50Mbps,ROPHUS MWAKINA,727976869,rmwakina@kws.go.ke,,,,,,
Bens,95080339,,,,DAVIDO COMPUTERS TECHNOLIGIES,2022-11-30 00:00:00,,,"03°057' 55.88""S","39°33'0.20""E",Mariakani,Kilifi,Coast,Normal,Fiber,SFC,Internet,197.248.108.90/31,744,Government Chemist,7Mbps,DAVID MUUMBI,,bobdari049@gmail.com,,,,,,
Bens,95009184,95009184,,General Support,POOLSHOP EA LTD,2022-11-30 00:00:00,MLN142647,STANCHART ARCADE MALINDI,"03°12' 47.56""S ","40°7'07.01""E",Malindi,Kilifi,Coast,Normal,Fiber,SFC,Internet,197.248.162.130/31,1194,Malindi Exchange,5-7Mbps,MAINA ELVIS 0727569133,727569133,info@poolshop-ea.com,,,,,,
Bens,95080208,95080208,,General Support,TIGER PACKAGING LTD KIKAMBALA,2022-01-12 00:00:00,,TIGER PACKAGING LTD KIKAMBALA,"03°52' 05.55""S ","39°46'52.49""E",Kikambala,Kilifi,Coast,Normal,Fiber,SFC,Internet,197.248.108.202/31,777,Kilifi beach,30Mbps,MOSES MUGWAJA,720281785,simbapackaging@gmail.com,,,,,,
Bens,95009231,95009231,,General Support,CRIMELLA MARGHERITA,2022-12-01 00:00:00,,CRIMELLA RESIDENCE,"04°16' 19.36""S ","39°35'48.96""E",Diani,Kwale,Coast,Normal,Fiber,SFC,Internet,197.248.162.168/31,1504,Diani Exchange,15Mbps,CRIMELLA MARGHERITA ,729382683,furnomargherita@gmail.com,,,,,,
Bens,95008951,95008951,,General Support,GREATLAKES TRANS K LIMITED,2022-02-12 00:00:00,MBS146413,Colfax Industrial Park - Bonje Bar & Restaurant,"03°59' 42.95""S ","39°33'57.93""E",Mazeras,Kilifi,Coast,Normal,Fiber,SFC,Internet,197.248.109.72/31,1700, Mazeras Hill,20Mbps,ABDULRAHIM ,729732981,finance-kenya@greatlakesfreight.com,,,,,,
Bens,95009472,95009472,,,FAULU BANK UKUNDA,2022-12-03 00:00:00,,DIANI BEACH HOSPITAL,"04°16' 56.28""S ","39°34'04.77""E",Diani,Kwale,Coast,Normal,Fiber,SFC,WAN/IP MPLS,172.30.24.85/86,2233,Diani Exchange,3Mbps,SIDNEY ESSENDI ,714616131,sidney.essendi@faulukenya.com,,,,,,
Bens,95009346,95009346,,General Support,GEORGE MAINA MUCHERU,2022-05-12 00:00:00,KLF242973,Apache Indian Shopping Mall,"03°37' 53.2""S","39°51'11.3""E",Kilifi,Kilifi,Coast,Normal,Fiber,SFC,Internet,197.248.109.170/31,885,Kilifi Beach,5Mbps,GEORGE,720947444,fotoshopian2013@yahoo.com,,,,,,
Bens,95085979,95085979,,Platinum,KWS MILELE BEACH,2022-05-12 00:00:00,,KWS MILELE BEACH,"03°37' 53.2""S","39°51'11.3""E",Bamburi,Mombasa,Coast,Normal,Radwin,SFC,WAN/IP MPLS,172.30.169.160/30,3244,Government Chemist,6Mbps,N. CHERUIYOT,729162970,ncheruiyot@kws.go.ke,,,,,,
Bens,95074167,,,,EZONE 2020 LIMITED,2022-05-12 00:00:00,,Appliance Zone Nyali ,"04°03' 29.45""S","39°41'29.1""E",Nyali,Mombasa,Coast,Normal,Fiber,SFC,SIP,10.221.49.148/30,3556,Government Chemist,4Mbps,MOHAMMED ASIF,722953888,it@dawdagroup.com,,,,,,
Bens,95074168,,,,AFRICAN ACTIVATED CARBON,2022-06-12 00:00:00,MBS340964,MBS340964,"04°00' 31.47""S","39°37'29.09""E",Jomvu,Mombasa,Coast,Normal,Fiber,SFC,SIP,10.221.49.152/30,3474,Government Chemist,4Mbps,KASITI MULAMIA,722372860,accountant@africaactivatedcarbon.com,,,,,,
Bens,95009088,95009088,,General Support,JOKAFA LTD WATAMU,2022-12-06 00:00:00,WAT148086,JUMBO RESORT,"04°03' 40.61""S","39°40'19.31""E",Watamu,Kilifi,Coast,Normal,Fiber,SFC,Internet,197.248.108.140/31,777,Government Chemist,30Mbps,ZAINAB YUSUF,721902933,jokafalimited@gmail.com,,,,,,
Bens,95009422,95009422,,,FEISSA LOUISE,2022-12-07 00:00:00,UKD145429,ELEPHANT HOUSE,"04°17' 49.33""S","39°35'0.86""E",Diani,Kwale,Coast,Normal,Fiber,SFC,Internet,41.139.216.204/31,2156,Diani Exchange,5Mbps,FEISSA LOUISE,728396901,,,,,,,
Bens,95009321,95009321,,General Support,PHARMACY AND POISON BOARD,2022-07-12 00:00:00,,PHARMACY AND POISON BOARD,"04°01' 15.18""S","39°43'37.47""E",Mombasa Town,Mombasa,Coast,Normal,Fiber,SFC,Internet,41.139.216.200/31,,Msa.Tel House,40Mbps,GEDION MURIMI,726225994,safcombills@pharmacyboardkenya.org,,,,,,
Bens,95009476,95009476,,General Support,ABDULLATIF MOHAMMED,2022-07-12 00:00:00,,GOLD STAR APARTMENT,"04°02' 44.36""S","39°41'35.03""E",Mombasa Town,Mombasa,Coast,Normal,Fiber,SFC,Internet,197.248.110.144/31,2498,Msa.Tel House,5Mbps,ABDULLATIF MOHAMMED ESMAIL,700166188,finance@bssafrica.com,,,,,,
Bens,95080338,95080338,,General Support,CAFEAAERIE LTD,2022-07-12 00:00:00,MBS141733,CITY MALL,"04°01' 12.17""S","39°43'14.77""E",Nyali,Mombasa,Coast,Normal,Fiber,SFC,Internet,197.248.110.36/31,882,Nyali Estate,30Mbps,IMMACULATE NOEL,720392128,noel@cafesserie.com,,,,,,
Bens,95009460,95009460,,General Support,DRICK ELECTRONICS,2022-09-12 00:00:00,UKD144742,Elephant House,"04°16' 59.02""S","39°34'13.10""E",Diani,Kwale,Coast,Normal,Fiber,SFC,Internet,197.248.111.72/31,1792,Diani Exchange,7Mbps,FREDRICK MURATHE,722767296,muratherickfred@gmail.com,,,,,,
Bens,95084853,95084853,,,AMREF KENYA,2022-11-12 00:00:00,MBS342765,ICOLO MBA1,"04°0' 28.59""S","39°35'25.35""E",Miritini,Mombasa,Coast,Normal,Fiber,SFC,Internet,197.248.111.160/29,2498,Government Chemist,15Mbps,SAMUEL NJOROGE,720758340,egann.omondi@amref.org,,,,,,
Bens,95084854,95084854,,General Support,AMREF KENYA,2022-11-12 00:00:00,MBS342765,ICOLO MBA1,"04°0' 28.59""S","39°35'25.35""E",Miritini,Mombasa,Coast,Normal,Fiber,SFC,Internet,197.248.111.160/29,2498,Government Chemist,15Mbps,SAMUEL NJOROGE,720758340,egann.omondi@amref.org,,,,,,
Bens,95080356,95080356,,General Support,KURBANHUSSEIN MULLA,13/12/2022,MBS241116,LEGAL MANSION,"04°03' 44.29""S","39°40'41.99""E",Mombasa Town,Mombasa,Coast,Normal,Fiber,SFC,Internet,197.248.111.82/31,918,Msa.Tel House,7Mbps,SADDAH /ROSE,725672134,saadakasudig@gmail.com,,,,,,
Bens,95009192,95009192,,General Support,SHARMACO LIMITED,13/12/2022,MBS242652,COTTS HOUSE,"04°3' 40.12""S","39°39'24.83""E",Mombasa Town,Mombasa,Coast,Normal,Fiber,SFC,Internet,197.248.111.76/31,902,Msa.Tel House,15Mbps,SULTAMELI MOLU,722411540,admin@sharmaco.org,,,,,,
Bens,95006864,95006864,,General Support,SHIFA CHEM LIMITED,13/12/2022,,Shifa chem building,"03°55' 38.87""S","39°45'2.86""E",Mtwapa,Kilifi,Coast,Normal,Fiber,SFC,Internet,197.248.111.118/31,,Mtwapa Base station,15Mbps,MERCY MUNOKO,724666827,mercym82@yahoo.com,,,,,,
Bens,95006991,95006991,,General Support,YAKUB AND ASSOCIATES,14/12/2022,MBS146045,PJ PLAZA ,"04°03' 06.54""S","39°41'19.30""E",Nyali,Mombasa,Coast,Normal,Fiber,SFC,Internet,197.248.111.192/31,1006,Nyali Estate,3Mbps,YAKUB OTIENO DKUN,720571490,yakub.associates@gmail.com,,,,,,
Bens,95080335,95080335,,General Support,NANCY KATANU DICKSON,2022-12-15 00:00:00,,BAHARINI PLAZA,"04°18' 27.67""S","39°34'39.55""E",Diani,Kwale,Coast,Normal,Fiber,SFC,Internet,197.248.184.212/31,151,Diani Exchange,5-7Mbps,NANCY KATANU DICKSON,721171465,nancykatanudickson@gmail.com,,,,,,
Bens,95007711,95007711,,General Support,MICHAEL MAINA MWANGI,2022-12-15 00:00:00,MLN142853,ALMANAR PLAZA,"03°12' 57.77""S","40°07'02.02""E",Malindi,Kilifi,Coast,Normal,Fiber,SFC,Internet,197.248.184.228/31,745,Mtwapa Base station,5-7Mbps,MICHAEL MAINA MWANGI,722411747,mikmaina@gmail.com,,,,,,
Bens,95009518,95009518,,General Support,AFRICA DREAM LTD,2022-12-19 00:00:00,LAM142860,Rangaleni-AFRICAN DREAM LTD,"02°17' 38.4""S","40°54'55.5""E",Lamu,Lamu,Coast,Hardship,Fiber,SFC,Internet,197.248.185.248/31,1449,Lamu Exchange,15Mbps,RAMA KITSAO ,705349932,kitsao.rama@yahoo.com,,,,,,
Bens,95008986,95008986,,General Support,AFRICA DREAM LTD,2022-12-16 00:00:00,LAM146555,AfricanDream Tech Ltd,"02°18' 04.0""S","40°53'59.9""E",Kinooni,Lamu,Coast,Hardship,Fiber,SFC,Internet,197.248.107.134/31,1748,Lamu Exchange,7Mbps,RAMA KITSAO ,705349932,kitsao.rama@yahoo.com,,,,,,
Bens,95080359,95080359,,General Support,PHOENIX DIMAS LIMITED,16/12/2022,,SHIFA BUILDING,"03°55' 39.6""S","39°45'02.95""E",Mtwapa,Kilifi,Coast,Normal,Fiber,SFC,Internet,197.248.185.112/31,702,Mtwapa Base station,15Mbps,HASSAN HALY BABUU,715515180,stephen.m@phoenix-dimag.com,,,,,,
Bens,95080346,95080346,,General Support,PETROCITY ENTERPRSIES BAMBURI,16/12/2022,MBS144739,BAMBURI COMPLEX,"03°55' 39.6""S","39°45'02.95""E",Bamburi,Mombasa,Coast,Normal,Fiber,SFC,WAN/IP MPLS,172.30.169.149,,Bamburi,5Mbps,MOHAMMED ZAIN,155108888,zainkhan@fossilfuel.co.ke,,,,,,
Bens,95080362,95080362,,General Support,ALI SHARIF,19/12/2022,,PUBLIC WORKS,"04°2' 33.84""S","39°38'56.76""E",Shimanzi,Mombasa,Coast,Normal,Fiber,SFC,Internet,197.248.185.226/31,704,Msa.Tel House,5Mbps,ALI SHARIF,718862050,alibaskuta@gmail.com,,,,,,
Bens,95008164,,,,CLOUD FIBER LINK 1,2022-12-20 00:00:00,WAT143350,MAWE RESORT,"03°20' 34.88""S","40°2'22.44""E",Watamu,Kilifi,Coast,Normal,Fiber,SFC,Internet,197.248.113.80/31,1890,Malindi Shella,15Mbps,PRINCE WARA,702396939,wmutie2@gmail.com,,,,,,
Bens,95008167,,,,CLOUD FIBER LINK 2,2022-12-20 00:00:00,WAT143350,MAWE RESORT,"03°20' 34.88""S","40°2'22.44""E",Watamu,Kilifi,Coast,Normal,Fiber,SFC,Internet,197.248.113.32/31,1892,Malindi Shella,15Mbps,PRINCE WARA,702396939,wmutie2@gmail.com,,,,,,
Bens,95080336,,,,SHANABI PROPERTIES,20/12/2022,,AWADH BUILDING,"03°51' 52.52""S","39°28'30.43""E",Mariakani,Kilifi,Coast,Normal,Fiber,SFC,Internet,197.248.113.54/31,2117,Government Chemist,7Mbps,HUDHEIFA FAHMI,71890031,shanabiproperty@gmail.com,,,,,,
Bens,95007951,95007951,,General Support,MOUNT KENYA UNIVERSITY MALINDI,2022-12-21 00:00:00,,MKU MALINDI,"03°13' 23.13""S","40°6'45.11""E",Malindi,Kilifi,Coast,Normal,Ceragon,SFC,Internet,197.248.113.162/31,1623,Malindi Shella,4Mbps,JOSEPH MWORIA,721203013,ict@mku.ac.ke,,,,,,
Bens,95074173,95074173,,General Support,PEARLS BEACH HOTELS,21/12/2022,MBS241445,English Point Marina,"04°03' 30.52""S","39°41'4.51""E",Mombasa Town,Mombasa,Coast,Normal,Fiber,SFC,Internet,197.248.113.130/31,2136,Government Chemist,30Mbps,GEORGE M .THOMAS,701965734,,,,,,,
Bens,95008043,,95008043,,JOIA HOTELS AND RESORT,21/12/2022,,,"03°18' 5475""S","40°4'44.93""E",Watamu,Kilifi,Coast,Normal,Radwin,SFC,Internet,197.248.186.64/31,754,Malindi Shella,20Mbps,DAMARIS JOHN,724578446,,,,,,,
Bens,95074171,95074171,,General Support,PETROCITY ENTERPRSIES MTWAPA,22/12/2022,MTP148149,PETROCITY MTWAPA,"03°55' 14.0""S","39°45'10.1""E",Mtwapa,Mombasa,Coast,Normal,Fiber,SFC,WAN/IP MPLS,172.30.169.208/30,1883,Mtwapa Base station,5Mbps,MOHAMMED ZAIN,155108888,,,,,,,
Bens,95074170,95074170,,General Support,PETROCITY NYALI,23/12/2022,,PETROCITY NYALI,"04°2' 41.25""S","39°41'59.07""E",Nyali,Mombasa,Coast,Normal,Fiber,SFC,WAN/IP MPLS,172.30.169.244/30,2403,Nyali Estate,5Mbps,MOHAMMED ZAIN,155108888,,,,,,,
Bens,95007708,95007708,,General Support,LAMUTELL NETWORKS,27/12/2022,LAM147000,Alfarsy Muslim School (Lamu Tell Networks),"02°16' 11.3""S","40°54'04.4""E",Lamu Island,Lamu,Coast,Hardship,Fiber,SFC,Internet,197.248.113.248/31,767,Lamu Exchange ,9Mbps,MOHAMMED,727949497,mohamedmwalim@gmail.com,,,,,,
Bens,95007813,,95007813,,LAMUTELL NETWORKS,27/12/2022,LAM147000,Alfarsy Muslim School (Lamu Tell Networks),"02°16' 11.3""S","40°54'04.4""E",Lamu Island,Lamu,Coast,Hardship,Fiber,SFC,Internet,197.248.113.242/31,766,Lamu Exchange,9Mbps,MOHAMMED,727949497,mohamedmwalim@gmail.com,,,,,,
Bens,95007810,,,,LAMUTELL NETWORKS,2022-12-27 00:00:00,LAM147000,Alfarsy Muslim School (Lamu Tell Networks),"02°16' 11.3""S","40°54'04.4""E",Lamu Island,Lamu,Coast,Hardship,Fiber,SFC,Internet,197.248.113.240/31,765,Lamu Exchange,9Mbps,MOHAMMED,727949497,mohamedmwalim@gmail.com,,,,,,
Bens,95080358,95080358,,General Support,KIRAGU AND MWANGI LTD,2022-12-27 00:00:00,MBS145763,Posta Pension Plaza,"04°3' 39.95""S","39°40'20.06""E",Mombasa Town,Mombasa,Coast,Normal,Fiber,SFC,Internet,197.248.186.168/31,737,Msa.Tel House,3Mbps,MoHAMMED HAMISI,738948615,mohamed.hamisi@kiraguandmwangi.co.ke,,,,,,
Bens,95074176,95074176,,General Support,PETROCITY JOMVU,29/12/2022,,PETROCITY JOMVU,"04°0' 28.72""S","39°36'14.45""E",Jomvu,Mombasa,Coast,Normal,Fiber,SFC,WAN/IP MPLS,172.30.169.242,2403,Jomvu Estmte,5Mbps,MOHAMMED ZAIN,155108888,zain.khan@fossilfuels.co.ke,,,,,,
Bens,95074174,95074174,,General Support,SHARMACO LTD,30/12/2022,MBS242652,COTTS HOUSE,"04°03' 40""S","40""S 39°39'25""E",Mombasa Town,Mombasa,Coast,Normal,Fiber,SFC,Internet,197.248.186.222/31,1100,Msa.Tel House,20Mbps,FURQUAN MOLU,710505060,spmolu@gmail.com,,,,,,
Bens,798288150,798288150,,Platinum,WATU CREDIT,2023-01-12 00:00:00,,,"03°34' 43.07""S","39""S 52°14.3""E",Kilifi,Kilifi,Coast,Normal,Fixed LTE,SFC,Internet,41.90.245.243,,Government Chemist,5Mbps,VERA KERUBO ,742006217,,,,,,,
Bens,741768668,741768668,,,VIOLA KIONDO,2023-01-06 00:00:00,,,"03°25' 16.10""S","37""S 41°7.51""E",Taveta,Taita–Taveta,Coast,Difficult,Fixed LTE,SFC,Internet,DYNAMIC,,Government Chemist,5Mbps,VIOLA KIONDO,741768668,viola.kubo@gmail.com,,,,,,
Bens,95009541,95009541,,General Support,AFZAL MOHAMMED YUSUF,2023-01-04 00:00:00,MBS342525,MOI INTERNATIONAL AIRPORT,"04°01' 65.0""S ","39°36'12.5""E",Changamwe,Mombasa,Coast,Normal,Fiber,SFC,Internet,197.248.186.172/31,905,Government Chemist,9Mbps,RAMADHANI N CHARO ,725134253,mombasa-asm@flightlink.co.tz,,,,,,
Bens,95007854,95007854,,General Support,MZURI SWEETS LIMITED,2023-01-05 00:00:00,MBS141745,City Mall,"04°01' 07.6""S","39°43'16.0""E",Nyali,Mombasa,Coast,Normal,Fiber,SFC,Internet,197.248.187.12/31,747,Nyali Estate,7Mbps,TAHER,732942228,taher@mzurisweets.com,,,,,,
Bens,95008312,95008312,,General Support,MEGAWINES AND SPIRITS,2023-01-05 00:00:00,,PETROCITY NYALI,"04°02' 41.25""S","39°41'59.07""E",Nyali,Mombasa,Coast,Normal,Fiber,SFC,Internet,197.248.186.118/31,706,Nyali Estate,15Mbps,VALENTINAH CHAO,727170700,info@megawines.co.ke,,,,,,
Bens,95080347,95080347,,General Support,PETROCITY ENTERPRISES,2023-01-06 00:00:00,,PETROCITY MARIKANI,"03°51' 59.99""S","39°27'59.99""E",Mariakani,Kilifi,Coast,Normal,Fiber,SFC,WAN/IP MPLS,172.30.169.108/30,3500,Government Chemist,,ZAIN KHAN,713108888,zain.khan@fossilfuels.co.ke,,,,,,
Bens,95074172,95074172,,General Support,PETROCITY ENTERPRISES,2023-01-07 00:00:00,MBS140692,Laxmi House Mombasa,"03°59' 1.70""S","39°44'18.50""E",Shanzu,Mombasa,Coast,Normal,Fiber,SFC,WAN/IP MPLS,172.30.170.20/30,1570,Government Chemist,5Mbps,ZAIN KHAN,713108888,zain.khan@fossilfuels.co.ke,,,,,,
Bens,95009816,95009816,,General Support,ISLAND DISTRIBUTORS,2023-01-10 00:00:00,,ISLAND DISTRIBUTORS,"04°0' 27.76""S","39°42'03.20""E",Bamburi,Mombasa,Coast,Normal,Fiber,SFC,Internet,197.248.187.116/31,700,Kiembeni,5-7Mbps,MUNEER ABDULRAHIM,710893149,muneernaji@yahoo.com,,,,,,
Bens,95074180,95074180,,General Support,MEBS LIMITED,2023-01-10 00:00:00,MBS146185,Amal Plaza,"04°02' 34.75""S","39°'42.6.35""E",Nyali,Mombasa,Coast,Normal,Fiber,SFC,Internet,197.248.187.80/30,749,Nyali Estate,7Mbps,MEBS AND INDUSTRIAL LTD,727414216,info@mebs.co.ke,,,,,,
Bens,95080324,,,,JOHN KISANYA,2023-01-10 00:00:00,MBS140718,Savani,"04°03' 42.57""S","39°40'17.59""E",Mombasa Town,Mombasa,Coast,Normal,Fiber,SFC,Internet,197.248.187.66/31,1148,Msa.Tel House,3Mbps,JOHN KISANYA,721798947,townmigide@gmail.com,,,,,,
Bens,95008186,95008186,,,NATIONAL BANK OF KENYA LAMU,2023-01-10 00:00:00,,LAPSET KPA LAMU,"02°11' 57.7""S","40°55'58.0""E",Lamu,Lamu,Coast,Hardship,Radwin,SFC,WAN/IP MPLS,172.30.169.8/30,2613,Malindi Shella,5Mbps,JOHN KYALO,722274980,financeinvocies@nationalbank.co.ke,,,,,,
Bens,95009680,,95009680,,ROSE OF SHARON CYBER,2023-01-12 00:00:00,LAM144904,ROSE OF SHARON CYBER AREA,"02°15' 55.0""S","40°53'55.01""E",Lamu,Lamu,Coast,Hardship,Fiber,SFC,Internet,197.248.115.124/31,1410,Lamu Exchange,15Mbps,DANIEL MUIGAI,724966799,roseofsharonlamu@yahoo.com,,,,,,
Bens,95009711,,,,CASA DOLSE RESTAURANT,2023-01-13 00:00:00,UKD141533,Chandarana Shopping Centre,"04°18' 40.93""S","39°34'30.48""E",Diani,Kwale,Coast,Normal,Fiber,SFC,Internet,197.248.188.102/31,154,Diani Exchange,15Mbps,MKARE FREDRICK,724696873,manfredbrian87@gmail.com,,,,,,
Bens,95074179,95074179,,General Support,PHIRDOS KENYA LIMITED,2023-01-14 00:00:00,MBS141745,City Mall,"04°01' 9.11""S","39°43'15.06""E",Nyali,Mombasa,Coast,Normal,Fiber,SFC,Internet,197.248.188.160/31,751,Nyali Estate,5Mbps,AHMAD MOHAMMED,715382838,ahmadamana007@gmail.com,,,,,,
Bens,95009928,95009928,,General Support,VIVUS TECHNO LIMITED,2023-01-14 00:00:00,MBS146148,Yusuf Mansion,"04°03' 42.88""S","39°40'06.54""E",Mombasa Town,Mombasa,Coast,Normal,Fiber,SFC,Internet,197.248.188.154/31,720,Msa.Tel House,3Mbps,CATHERINE SPEAR,700054848,catherinespear33@gmail.com,,,,,,
Bens,95009762,95009762,,General Support,ABDIRAHMAN ISMAIL MOHAMMED,2023-01-14 00:00:00,MLN141660,Malindi Complex,"03°12' 25.96""S","40°6'59.56""E",Malindi,Kilifi,Coast,Normal,Fiber,SFC,Internet,197.248.188.150/31,747,Malindi Exchange,5Mbps,ABDIRAHMAN ISMAIL MOHAMMED,725452741, abdirahmanalshaari@gmail.com,,,,,,
Bens,95074178,95074178,,,MOJO LTD DIANI BEACH HOSPITAL,2023-01-16 00:00:00,UKD242442,Diani Beach Hospital,"04°17' 49.13""S","39°35'01.05""E",Diani,Kwale,Coast,Normal,Fiber,SFC,Internet,197.245.188.194/31,153,Diani Exchange,5-7Mbps,JOSEPHINE MWITHI,723939148,josie@mojokenya.com,,,,,,
Bens,95074185,,,,HYTECH TECHNOLOGIES SERVICES,2023-01-17 00:00:00,MBS141264,Jubilee Arcade - Mombasa,"04°03' 37.2""S","39°39'53.6""E",Mombasa Town,Mombasa,Coast,Normal,Fiber,SFC,Internet,197.248.188.238/31,730,Msa.Tel House,5Mbps,MAGDALINE WACERA,724753505,hytechnologyservices@gmail.com,,,,,,
Bens,95086517,95086517,,General Support,RTW SHIPPING AND LOGISTICS,2023-01-17 00:00:00,MBS243449,Nyati Building,"04°03' 30.28""S","39°39'59.48""E",Mombasa Town,Mombasa,Coast,Normal,Fiber,SFC,Internet,197.248.189.32/31,740,Msa.Tel House,5Mbps,CALVIN BIKO,716844245,it@rtw.ke,,,,,,
Bens,95010056,,95010056,,BLUE MASS E.A LTD,2023-01-17 00:00:00,,SHAKIR,"04°03' 36""S","36""S 39°40'17""E",Mombasa Town,Mombasa,Coast,Normal,Fiber,SFC,Internet,197.248.188.240/31,739,Msa.Tel House,5Mbps,BLUEMASS EA LTD,722724493,bluemass2020@gmail.com,,,,,,
Bens,95074184,,95074184,,LELO LOGISTICS SOLUTIONS,2023-01-17 00:00:00,MBS141264,Jubilee Arcade - Mombasa,"04°03' 39.15""S","39°39'52.84""E",Mombasa Town,Mombasa,Coast,Normal,Fiber,SFC,Internet,197.248.189.82/31,741,Msa.Tel House,5Mbps,SUSAN OTIENO,720421520,suzieotieno.so@gmail.com,,,,,,
Bens,95010106,95010106,,General Support,MERWIN & AMP COMPANY,2023-01-18 00:00:00,MBS141264,Jubilee Arcade - Mombasa,"04°3' 39.15""S","39°39'52.84""E",Mombasa Town,Mombasa,Coast,Normal,Fiber,SFC,Internet,197.248.189.118/31,745,Msa.Tel House,3Mbps,WINFRED GITAO,721281522,merwinadvocates@gmail.com,,,,,,
Bens,95010199,95010199,,General Support,SUNIL KADZO PATRICK,2023-01-19 00:00:00,MLN141661,Malindi Mall,"03°13' 17.94""S","40°6'44.12""E",Malindi,Kilifi,Coast,Normal,Fiber,SFC,Internet,197.248.189.206/31,748,Malindi Exchange,5Mbps,SUNIL KADZO PATRICK,705327662,kadzopatrick@gmail.com,,,,,,
Bens,95010146,95010146,,General Support,VRK GOHIL INVESTMENTS,2023-01-20 00:00:00,,VRK GOHIL INVESTMENTS,"04°03' 39""S","39""S 39°40'18""E",Mombasa Town,Mombasa,Coast,Normal,Fiber,SFC,Internet,197.248.190.44/31,,Msa.Tel House,3Mbps,KAMAL GOHIL,72272195,kmgohil@hotmail.com,,,,,,
